location,time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
Chennai,2024-11-11,30.773452380952364,16.434285714285704,271.91428571428554,3.0614285714285696,3.9501190476190455,100.3321428571428
Chennai,2024-11-12,9.15928571428571,5.933214285714283,184.1345238095237,5.739999999999996,3.0134523809523794,48.785714285714256
Chennai,2024-11-13,6.481309523809521,4.695476190476188,193.74761904761894,5.401309523809521,1.9701190476190467,48.96904761904759
Chennai,2024-11-14,7.012976190476187,5.180476190476187,257.767857142857,4.969999999999997,2.302499999999999,64.82261904761901
Chennai,2024-11-15,8.847976190476185,6.356190476190473,222.9440476190475,5.370714285714282,2.4061904761904747,62.65952380952377
Chennai,2024-11-16,26.71023809523808,23.830357142857128,284.12023809523794,6.993452380952377,2.7342857142857127,85.33571428571423
Chennai,2024-11-17,54.60202380952378,48.02202380952378,371.62738095238075,4.029761904761902,5.002499999999997,123.06071428571421
Chennai,2024-11-18,47.40166666666664,42.80488095238093,356.56190476190454,3.422261904761903,4.404166666666664,123.77023809523803
Chennai,2024-11-19,42.98571428571426,38.02047619047617,355.688095238095,3.2491666666666643,3.8935714285714265,117.06785714285706
Chennai,2024-11-20,42.08321428571426,37.84297619047617,361.89047619047597,4.3249999999999975,4.9602380952380924,123.58214285714278
Chennai,2024-11-21,45.373333333333306,41.70071428571426,382.87976190476166,4.108333333333331,5.530952380952378,124.72738095238088
Chennai,2024-11-22,36.610238095238074,33.39119047619046,384.34285714285693,4.850238095238092,3.435238095238093,112.98571428571421
Chennai,2024-11-23,30.575595238095218,26.67773809523808,320.5702380952379,3.6205952380952358,2.4924999999999984,105.37142857142851
Chennai,2024-11-24,38.403333333333315,34.61619047619046,351.6047619047617,4.286666666666664,3.2826190476190455,116.38333333333327
Chennai,2024-11-25,39.60178571428569,35.78714285714283,342.988095238095,2.9290476190476173,3.1941666666666646,131.0857142857142
Chennai,2024-11-26,32.38547619047617,27.501904761904743,285.0642857142855,3.307261904761903,1.7482142857142848,101.27619047619042
Chennai,2024-11-27,56.526904761904724,48.2953968253968,381.5714285714284,2.4015476190476175,3.8259523809523786,137.51071428571422
Chennai,2024-11-28,52.5935714285714,37.0572222222222,304.0095238095236,3.0565476190476173,6.845714285714281,136.54166666666657
Chennai,2024-11-29,10.019285714285708,7.784404761904757,232.07142857142844,3.030357142857141,1.8782142857142847,73.50595238095234
Chennai,2024-11-30,14.804285714285705,11.467976190476184,233.69999999999985,3.2583333333333315,2.2049999999999987,86.29642857142852
Chennai,2024-12-01,22.973452380952367,19.03392857142856,268.76428571428556,3.5660714285714263,2.4941666666666653,105.07380952380946
Chennai,2024-12-02,23.427142857142844,19.448571428571416,277.3166666666665,4.429999999999997,3.2061904761904745,100.95595238095233
Chennai,2024-12-03,25.90880952380951,20.78595238095237,256.5416666666665,4.7832142857142825,3.2663095238095217,86.43809523809519
Chennai,2024-12-04,10.623571428571422,8.226428571428567,266.13452380952367,6.943690476190472,3.732738095238093,50.509523809523785
Chennai,2024-12-05,8.862499999999995,6.989047619047615,261.65476190476176,7.346785714285709,3.8916666666666644,50.73809523809521
Chennai,2024-12-06,12.950952380952373,10.234999999999994,348.4607142857141,8.39166666666666,3.9536904761904736,62.16547619047616
Chennai,2024-12-07,20.513095238095225,15.917380952380944,313.65833333333313,10.232142857142852,4.502976190476187,67.66666666666663
Chennai,2024-12-08,32.99738095238093,29.054642857142838,347.0857142857141,9.711547619047614,5.435714285714282,83.52857142857138
Chennai,2024-12-09,41.19416666666664,37.877142857142836,344.3817460317459,6.245357142857139,4.324166666666664,98.95119047619043
Chennai,2024-12-10,33.59214285714284,30.122142857142837,341.3249999999998,3.2257142857142838,2.726071428571427,105.36785714285708
Chennai,2024-12-11,23.219523809523796,19.840119047619037,289.0797619047617,3.0398809523809507,1.7114285714285706,97.60833333333328
Chennai,2024-12-12,37.662976190476165,33.24023809523808,314.5773809523808,3.4704761904761887,2.6228571428571414,105.2773809523809
Chennai,2024-12-13,50.50821428571425,44.55809523809521,322.4642857142855,3.1579761904761887,3.5410714285714264,123.95833333333326
Chennai,2024-12-14,37.127857142857124,31.952976190476175,285.417857142857,3.3994047619047603,2.4489285714285702,123.91190476190468
Chennai,2024-12-15,42.41797619047617,37.068333333333314,321.99285714285696,3.3905952380952358,4.02535714285714,131.1607142857142
Chennai,2024-12-16,31.058571428571412,26.505119047619033,325.113095238095,3.287499999999998,3.2967857142857127,115.21071428571422
Chennai,2024-12-17,30.265714285714267,26.984761904761886,414.672222222222,4.7969047619047585,6.221428571428568,116.36904761904755
Chennai,2024-12-18,11.446190476190472,9.988571428571422,290.54761904761887,4.476309523809522,3.218214285714284,79.84999999999995
Chennai,2024-12-19,5.685952380952378,4.0853571428571405,250.90595238095224,4.399166666666664,2.444642857142856,60.52499999999997
Chennai,2024-12-20,13.323452380952373,11.81023809523809,350.53373015872995,7.121428571428567,5.227142857142854,76.8773809523809
Chennai,2024-12-21,14.977857142857134,13.020833333333327,336.1650793650792,6.53083333333333,5.947976190476187,94.18095238095232
Chennai,2024-12-22,14.43761904761904,10.7997619047619,303.7071428571427,4.470119047619045,2.4413095238095224,90.63214285714281
Chennai,2024-12-23,16.3170238095238,12.950357142857136,282.12857142857126,3.7046428571428547,2.917499999999998,96.73214285714279
Chennai,2024-12-24,9.982976190476185,8.54023809523809,347.77380952380935,5.381785714285711,3.5134523809523786,76.27857142857138
Chennai,2024-12-25,8.91178571428571,6.784523809523805,281.5249999999998,4.349761904761903,2.8934523809523793,70.37142857142852
Chennai,2024-12-26,13.27619047619047,9.569880952380947,243.77380952380938,3.718095238095236,2.1454761904761894,80.13928571428566
Chennai,2024-12-27,25.886428571428556,20.42904761904761,261.18809523809506,3.5082142857142835,2.0416666666666656,97.69404761904757
Chennai,2024-12-28,28.122499999999985,22.560714285714273,281.215476190476,4.593690476190473,2.2319047619047607,99.22976190476184
Chennai,2024-12-29,31.591309523809503,26.91238095238094,301.9964285714284,3.18690476190476,2.17392857142857,102.46428571428565
Chennai,2024-12-30,38.051904761904744,33.00452380952379,315.1559523809522,3.0233333333333317,3.486785714285712,112.74761904761898
Chennai,2024-12-31,40.84916666666664,36.587023809523785,395.8547619047617,3.3879761904761883,5.236071428571425,115.05714285714278
Chennai,2025-01-01,42.69273809523807,38.98988095238093,377.3999999999998,4.6876190476190445,4.920238095238092,110.7964285714285
Chennai,2025-01-02,45.72273809523807,42.758095238095216,345.50476190476166,5.682261904761901,5.049642857142854,120.09404761904754
Chennai,2025-01-03,45.814166666666644,41.564523809523784,344.0166666666664,5.160119047619045,7.8558333333333294,126.77380952380945
Chennai,2025-01-04,42.18488095238093,35.0563095238095,347.4797619047617,6.962619047619044,4.669166666666664,114.27380952380945
Chennai,2025-01-05,40.515595238095216,34.475119047619025,297.3873015873014,6.26583333333333,3.5548809523809504,107.46190476190469
Chennai,2025-01-06,34.311666666666646,31.193214285714266,326.2845238095236,7.487261904761901,3.733333333333331,101.99999999999994
Chennai,2025-01-07,33.555595238095215,30.702142857142842,309.56547619047603,5.438214285714282,3.1996428571428552,105.37619047619042
Chennai,2025-01-08,40.62249999999998,38.01595238095236,364.3861111111109,4.909523809523807,5.126666666666664,125.23214285714279
Chennai,2025-01-09,42.04940476190473,38.424285714285695,340.5535714285712,5.362976190476187,6.092499999999997,135.15952380952373
Chennai,2025-01-10,41.73726190476188,36.32464285714284,340.59166666666647,4.28785714285714,2.9676190476190456,115.52738095238088
Chennai,2025-01-11,28.474761904761888,22.25095238095237,258.4964285714284,3.5357142857142834,2.4128571428571415,104.3821428571428
Chennai,2025-01-12,25.36988095238094,19.877738095238083,257.1416666666665,3.9785714285714264,2.084047619047618,95.92023809523805
Chennai,2025-01-13,19.299523809523798,14.205238095238087,295.3761904761903,4.697142857142855,2.158690476190475,102.3369047619047
Chennai,2025-01-14,19.442619047619036,14.364166666666657,278.7773809523808,3.214166666666665,2.215595238095237,104.70476190476184
Chennai,2025-01-15,31.77488095238093,26.68666666666665,281.5488095238094,2.871666666666665,3.2967857142857127,116.04047619047611
Chennai,2025-01-16,56.53119047619044,47.02007936507934,355.6285714285712,4.0819047619047595,4.260119047619045,127.68452380952374
Chennai,2025-01-17,56.70154761904758,50.75714285714283,339.71904761904744,3.8190476190476166,4.209047619047617,129.30952380952374
Chennai,2025-01-18,31.235833333333318,26.645952380952366,247.25952380952367,3.3020238095238077,1.9188095238095226,95.17499999999995
Chennai,2025-01-19,33.90797619047617,28.97869047619046,327.8499999999998,3.4814285714285695,2.493333333333332,109.75833333333327
Chennai,2025-01-20,39.77142857142855,35.47249999999998,353.20595238095217,4.167499999999998,4.402499999999997,123.0464285714285
Chennai,2025-01-21,38.25821428571427,34.57107142857141,339.05119047619024,5.270476190476187,4.681904761904759,122.52738095238088
Chennai,2025-01-22,32.557857142857124,27.818571428571413,282.2523809523808,6.264404761904758,3.29690476190476,103.57976190476184
Chennai,2025-01-23,23.66226190476189,18.560238095238084,221.9595238095237,6.634880952380949,2.95690476190476,86.21904761904757
Chennai,2025-01-24,28.529761904761887,24.123571428571413,284.26111111111095,7.069761904761901,2.8742857142857123,89.47261904761899
Chennai,2025-01-25,32.99083333333331,28.49285714285713,273.64642857142843,6.721190476190472,2.7473809523809507,88.72857142857139
Chennai,2025-01-26,32.66142857142855,28.82011904761903,302.7519841269839,8.152857142857139,3.765238095238093,88.88214285714281
Chennai,2025-01-27,45.470238095238074,42.44944444444442,348.5992063492061,7.575952380952376,4.149999999999998,110.10952380952375
Chennai,2025-01-28,54.6933333333333,49.936388888888864,317.8666666666665,7.308690476190471,4.468928571428569,117.82857142857137
Chennai,2025-01-29,41.16999999999998,37.88976190476188,271.9214285714284,5.764404761904758,3.0341666666666645,109.63452380952374
Chennai,2025-01-30,27.64476190476189,24.41380952380951,284.3777777777776,5.412499999999997,3.787142857142855,89.63928571428566
Chennai,2025-01-31,19.27297619047618,15.799047619047608,280.55476190476173,6.676309523809519,4.216309523809522,67.9583333333333
Delhi,2022-09-01,112.9614285714285,67.47619047619044,849.9976190476186,43.92369047619045,46.812222222222196,57.22738095238092
Delhi,2022-09-02,104.80023809523804,64.58642857142853,1258.30992063492,49.09238095238092,60.137023809523775,61.3083333333333
Delhi,2022-09-03,80.54833333333329,45.8513095238095,1171.2321428571422,42.969761904761874,37.23273809523807,47.77738095238092
Delhi,2022-09-04,60.251071428571386,31.261309523809505,758.2619047619042,44.03321428571426,23.157261904761892,46.00476190476187
Delhi,2022-09-05,119.37884920634913,66.3344841269841,1139.2285714285708,55.17345238095235,49.0428968253968,51.74166666666664
Delhi,2022-09-06,132.84511904761897,77.46317460317455,1502.1083333333324,71.62373015873011,55.239801587301564,59.64523809523806
Delhi,2022-09-07,117.87999999999994,70.52380952380948,1406.861904761904,66.69035714285711,56.19150793650791,76.83452380952376
Delhi,2022-09-08,150.17261904761895,88.71559523809519,1493.3198412698405,74.22091269841265,62.80825396825393,83.922619047619
Delhi,2022-09-09,125.90999999999993,85.79773809523805,1369.9079365079358,75.27075396825393,62.66142857142854,89.70357142857138
Delhi,2022-09-10,88.0048809523809,60.26619047619044,1071.7746031746026,66.16527777777775,53.875833333333304,76.24285714285709
Delhi,2022-09-11,63.84261904761902,43.88702380952378,875.1309523809518,49.49190476190473,45.25369047619045,76.08452380952376
Delhi,2022-09-12,74.93023809523805,51.841785714285685,1141.098412698412,60.12892857142854,51.218928571428535,73.52380952380948
Delhi,2022-09-13,37.01392857142855,24.46523809523808,521.6380952380949,36.61297619047617,34.39714285714284,56.192857142857115
Delhi,2022-09-14,29.25202380952379,19.40833333333332,435.7345238095236,32.24642857142855,25.52190476190475,50.33214285714283
Delhi,2022-09-15,45.56583333333331,31.639285714285695,919.0869047619043,50.02178571428569,38.22892857142855,43.11190476190473
Delhi,2022-09-16,66.18821428571425,45.18297619047616,913.3869047619042,48.01488095238093,43.30928571428569,68.47738095238091
Delhi,2022-09-17,105.3191666666666,70.08011904761901,1268.3107142857136,83.39857142857137,63.295595238095196,73.82063492063487
Delhi,2022-09-18,146.16698412698403,90.01932539682535,1585.1357142857132,80.28023809523805,62.77281746031742,74.72499999999995
Delhi,2022-09-19,127.16821428571421,87.49511904761899,1516.5742063492055,71.105119047619,55.291547619047584,73.72499999999995
Delhi,2022-09-20,123.2191666666666,85.97690476190472,1565.1357142857134,82.6948809523809,78.07190476190472,75.81547619047615
Delhi,2022-09-21,117.98071428571421,82.28571428571423,1419.7976190476184,73.69702380952377,71.93583333333329,79.27380952380948
Delhi,2022-09-22,62.85869047619044,43.52238095238093,831.2488095238091,53.79630952380949,33.26726190476189,49.08571428571426
Delhi,2022-09-23,42.255357142857115,28.845952380952365,647.5690476190472,44.37797619047617,26.464404761904746,61.579761904761874
Delhi,2022-09-24,40.46190476190474,27.43892857142856,635.3988095238092,47.20499999999998,28.06369047619046,47.1035714285714
Delhi,2022-09-25,72.32178571428567,47.74404761904759,1037.166666666666,54.422261904761875,41.067499999999974,62.11428571428568
Delhi,2022-09-26,96.39892857142853,58.45547619047616,1134.0488095238088,51.85928571428568,49.95353174603172,54.32023809523807
Delhi,2022-09-27,133.337738095238,75.4789682539682,1233.377777777777,59.64464285714282,53.128293650793616,49.71428571428569
Delhi,2022-09-28,128.21976190476184,82.05333333333328,1463.2440476190468,65.82797619047615,56.51222222222219,64.40952380952378
Delhi,2022-09-29,130.39309523809516,86.01916666666664,1411.2476190476182,65.4803571428571,51.19817460317457,70.43214285714281
Delhi,2022-09-30,140.22226190476184,92.36380952380948,1522.304761904761,67.93678571428568,53.85559523809521,70.45714285714281
Delhi,2022-10-01,158.4788888888888,89.527619047619,1512.0107142857134,70.71166666666663,55.71726190476187,57.00476190476187
Delhi,2022-10-02,113.78238095238089,69.2669444444444,1110.1281746031739,63.30841269841266,41.52249999999997,62.122619047619004
Delhi,2022-10-03,84.19476190476185,51.40023809523806,834.6869047619043,43.68559523809521,37.91690476190474,69.58928571428568
Delhi,2022-10-04,124.65952380952375,84.80571428571425,1356.3380952380944,72.84432539682535,55.118492063492035,67.36547619047614
Delhi,2022-10-05,148.49023809523803,100.70587301587295,1661.9083333333322,92.89353174603168,65.40396825396822,53.59642857142853
Delhi,2022-10-06,36.60142857142855,24.41726190476189,624.4166666666663,43.00297619047617,41.82642857142854,46.179761904761875
Delhi,2022-10-07,36.07595238095236,24.047619047619033,581.5654761904758,37.378571428571405,42.219880952380926,42.17023809523807
Delhi,2022-10-08,36.29607142857141,25.312619047619034,597.3095238095235,37.515595238095216,27.9542857142857,23.814285714285703
Delhi,2022-10-09,29.470952380952365,20.22499999999999,522.8499999999997,39.82416666666664,34.32309523809521,31.44166666666665
Delhi,2022-10-10,60.69249999999997,40.72297619047617,1132.8543650793645,59.90035714285711,52.992261904761875,35.27499999999998
Delhi,2022-10-11,62.58107142857139,43.410714285714256,1025.4214285714281,58.04964285714282,54.019126984126956,57.809523809523775
Delhi,2022-10-12,85.67607142857138,57.806547619047585,1362.8420634920628,59.5308333333333,53.29035714285711,53.27619047619044
Delhi,2022-10-13,85.93547619047614,57.06761904761902,1121.0702380952373,61.46464285714282,46.61904761904759,51.765476190476164
Delhi,2022-10-14,97.12083333333328,63.30499999999996,1097.9535714285707,52.220476190476155,42.83964285714283,65.48452380952376
Delhi,2022-10-15,146.91079365079358,91.0973809523809,1448.854761904761,75.30242063492058,57.3521825396825,59.73928571428568
Delhi,2022-10-16,173.61011904761895,116.59726190476185,1834.4738095238088,84.58186507936503,71.36226190476187,64.87499999999996
Delhi,2022-10-17,156.34714285714276,107.3844047619047,1781.9543650793642,87.54900793650789,59.38928571428568,65.15476190476187
Delhi,2022-10-18,175.01047619047608,120.86865079365073,1794.5833333333321,84.50563492063488,60.888055555555525,51.51785714285711
Delhi,2022-10-19,148.01976190476182,97.8973809523809,1848.4305555555545,99.363492063492,67.020119047619,46.9535714285714
Delhi,2022-10-20,126.9384523809523,87.57880952380947,1720.9595238095226,92.50047619047614,67.72865079365076,51.4380952380952
Delhi,2022-10-21,172.2947619047618,116.75753968253962,1796.1349206349196,95.98496031746026,70.93325396825394,55.941666666666634
Delhi,2022-10-22,173.72281746031737,110.60777777777771,1747.9690476190465,81.18896825396821,74.33972222222218,59.87142857142854
Delhi,2022-10-23,159.9609523809523,108.17869047619041,1744.8944444444435,77.72059523809519,65.17428571428569,46.34999999999997
Delhi,2022-10-24,97.82702380952377,63.924404761904725,901.1154761904755,51.7260714285714,41.31892857142855,62.066666666666634
Delhi,2022-10-25,127.33083333333326,82.7196428571428,1185.8476190476183,51.43047619047616,42.908769841269816,80.42976190476186
Delhi,2022-10-26,197.6790476190475,116.60206349206341,1828.6194444444434,90.99674603174599,66.90892857142853,59.34166666666663
Delhi,2022-10-27,190.67162698412687,104.06936507936501,1792.9603174603164,95.93615079365073,66.58420634920631,52.982142857142826
Delhi,2022-10-28,188.9603968253967,109.63777777777771,1579.3579365079356,95.15599206349201,62.63797619047616,54.12142857142854
Delhi,2022-10-29,192.02416666666656,104.67908730158724,1790.0154761904753,95.14499999999994,63.838373015872975,57.17023809523806
Delhi,2022-10-30,211.21198412698402,136.08011904761898,1885.6928571428562,88.78996031746027,65.41845238095235,58.5380952380952
Delhi,2022-10-31,199.07488095238082,116.82503968253963,1918.76984126984,94.76833333333327,67.91873015873013,62.08690476190473
Delhi,2022-11-01,225.8572619047618,145.99174603174595,1800.6575396825385,101.12400793650788,73.52523809523805,74.32619047619043
Delhi,2022-11-02,175.30353174603167,113.07202380952374,1050.1630952380947,56.54952380952378,61.69999999999997,84.26428571428566
Delhi,2022-11-03,165.8249999999999,109.3146428571428,1441.5007936507927,62.679642857142824,62.32519841269838,61.49880952380949
Delhi,2022-11-04,218.83436507936494,125.85222222222215,1853.068253968253,105.6216666666666,73.7203571428571,56.52976190476187
Delhi,2022-11-05,196.16404761904752,132.0157142857142,1442.1583333333326,88.25357142857138,65.2712698412698,60.610714285714245
Delhi,2022-11-06,219.1610714285713,146.43531746031738,1821.2464285714275,97.65722222222216,68.73126984126979,31.976190476190457
Delhi,2022-11-07,209.75440476190465,134.24853174603166,1870.204365079364,94.72047619047613,75.97246031746027,57.93214285714282
Delhi,2022-11-08,176.2629761904761,120.02214285714278,1699.3607142857134,73.11607142857139,70.25797619047616,38.56666666666664
Delhi,2022-11-09,183.74353174603164,103.19630952380946,1797.222222222221,95.4489682539682,72.00257936507931,41.71547619047617
Delhi,2022-11-10,156.50603174603165,97.85011904761899,1469.4722222222215,72.3528571428571,63.244047619047585,65.9130952380952
Delhi,2022-11-11,116.52166666666659,75.45607142857138,873.2535714285709,39.70166666666665,30.978452380952362,59.94523809523806
Delhi,2022-11-12,109.86297619047612,70.08654761904758,888.0904761904758,42.93904761904759,33.66357142857141,73.13333333333328
Delhi,2022-11-13,151.3820634920634,90.08376984126978,1507.645634920634,70.0778571428571,54.158849206349174,48.83452380952378
Delhi,2022-11-14,126.05273809523801,84.09369047619042,1022.6277777777772,64.22249999999995,61.77313492063488,60.4428571428571
Delhi,2022-11-15,128.49428571428564,85.31666666666662,1155.282539682539,61.55142857142854,54.34575396825394,48.3488095238095
Delhi,2022-11-16,109.83678571428565,69.26380952380948,688.2309523809519,35.6642857142857,31.60321428571427,66.78095238095234
Delhi,2022-11-17,117.47630952380946,73.30440476190472,836.6285714285709,40.177261904761885,31.032023809523793,72.49166666666663
Delhi,2022-11-18,141.51928571428564,94.76797619047613,1508.6130952380943,67.23607142857139,57.45031746031743,54.17738095238092
Delhi,2022-11-19,144.81190476190469,95.71047619047613,1077.6642857142851,57.49035714285711,69.29448412698409,61.842857142857106
Delhi,2022-11-20,104.23404761904756,66.90630952380948,772.9964285714282,42.66749999999997,54.51190476190473,77.59166666666663
Delhi,2022-11-21,90.43011904761899,56.848809523809486,867.3107142857137,43.56583333333331,40.28531746031744,71.19642857142853
Delhi,2022-11-22,86.31297619047615,55.193928571428536,961.9845238095232,48.62749999999997,30.764047619047602,69.23928571428567
Delhi,2022-11-23,94.07035714285708,59.707023809523776,1172.839285714285,52.05523809523806,29.267738095238077,66.03214285714282
Delhi,2022-11-24,149.65964285714276,97.2689285714285,1539.7650793650785,69.04607142857138,55.74230158730156,53.77619047619044
Delhi,2022-11-25,153.56380952380943,92.34499999999996,1599.2642857142848,75.1521428571428,63.51460317460314,66.39999999999996
Delhi,2022-11-26,123.10773809523802,79.29047619047614,1070.5523809523804,47.94738095238092,43.23190476190474,86.68333333333328
Delhi,2022-11-27,145.0207142857142,97.62059523809518,1163.3857142857137,57.029404761904736,62.414126984126945,68.5023809523809
Delhi,2022-11-28,183.56214285714273,119.55738095238088,1369.20238095238,64.98607142857139,72.35198412698408,64.78333333333329
Delhi,2022-11-29,171.37559523809514,117.02123015873009,1351.911904761904,63.99202380952377,73.18277777777773,83.45833333333329
Delhi,2022-11-30,165.35035714285706,112.71369047619042,1376.3690476190468,75.3383333333333,68.6090079365079,73.20595238095234
Delhi,2022-12-01,179.77801587301576,112.76412698412692,1531.8690476190468,84.73249999999994,70.86440476190472,71.46666666666663
Delhi,2022-12-02,178.11297619047608,97.51134920634915,1725.3511904761897,81.80130952380948,59.835515873015844,61.58333333333329
Delhi,2022-12-03,169.34285714285704,94.38845238095233,1667.0738095238084,88.80126984126979,61.04253968253965,78.09404761904757
Delhi,2022-12-04,203.14710317460307,114.78432539682534,1743.0150793650782,88.08384920634916,69.88833333333329,50.64404761904759
Delhi,2022-12-05,160.46103174603164,101.48321428571423,1753.7107142857133,82.41424603174598,65.65111111111108,56.70833333333329
Delhi,2022-12-06,102.70797619047613,64.97249999999995,948.1428571428565,35.215833333333315,43.63396825396823,99.63928571428566
Delhi,2022-12-07,111.43357142857137,67.29690476190471,721.9190476190471,31.59440476190474,49.85444444444442,82.85476190476186
Delhi,2022-12-08,127.5504761904761,83.58178571428567,928.6047619047613,51.431666666666636,58.69738095238092,54.62738095238092
Delhi,2022-12-09,175.8495238095237,107.70357142857137,1592.5591269841261,85.230119047619,62.81186507936505,45.39404761904759
Delhi,2022-12-10,119.4914285714285,79.42714285714281,1608.5674603174593,71.29142857142853,49.15547619047616,39.89285714285712
Delhi,2022-12-11,91.05499999999995,58.542261904761865,888.9976190476185,54.8458333333333,46.1060714285714,37.10714285714284
Delhi,2022-12-12,74.59142857142852,44.58833333333331,607.8249999999997,35.79083333333331,45.59849206349204,55.87619047619044
Delhi,2022-12-13,38.92857142857141,23.833214285714273,364.47023809523785,15.589404761904753,22.94710317460316,56.25595238095235
Delhi,2022-12-14,0.866071428571428,0.5983333333333329,59.90595238095235,0.0,0.6249999999999997,28.49285714285713
Delhi,2022-12-15,1.4769047619047606,1.0032142857142847,64.79880952380948,0.19749999999999965,0.5952380952380947,32.333333333333314
Delhi,2022-12-16,123.4864285714285,81.01071428571424,1433.0027777777768,50.22035714285712,55.158769841269816,51.947619047619014
Delhi,2022-12-17,163.90333333333322,107.95297619047612,1720.8253968253957,62.262023809523775,62.09063492063489,46.86785714285711
Delhi,2022-12-18,203.60408730158716,122.7678174603174,1935.736507936507,88.44468253968249,73.26496031746028,59.94999999999997
Delhi,2022-12-19,190.64464285714277,130.61015873015867,1621.8178571428562,68.30964285714282,70.89361111111107,68.49047619047614
Delhi,2022-12-20,157.58440476190466,107.83345238095232,1460.4214285714277,60.44702380952378,66.89253968253965,70.39642857142853
Delhi,2022-12-21,160.4657142857142,109.85976190476184,1692.7626984126973,69.17785714285709,66.8126587301587,67.73452380952376
Delhi,2022-12-22,142.38226190476183,96.84630952380947,1828.7226190476179,81.66345238095234,52.76797619047616,51.70595238095235
Delhi,2022-12-23,142.9532142857142,98.34749999999995,1884.831349206348,87.47313492063488,60.03345238095235,49.81309523809521
Delhi,2022-12-24,102.76702380952374,65.48773809523806,1233.9999999999993,50.55119047619045,40.19785714285712,71.23095238095235
Delhi,2022-12-25,135.66261904761896,90.55666666666662,1610.7142857142846,56.86809523809521,54.553214285714255,74.11666666666663
Delhi,2022-12-26,152.7741666666666,104.13999999999993,1497.8857142857134,61.133214285714246,56.523571428571394,60.53214285714282
Delhi,2022-12-27,137.1847619047618,89.58952380952375,1173.341666666666,37.1188095238095,48.44829365079362,95.62142857142851
Delhi,2022-12-28,121.5194047619047,76.96857142857138,1027.7476190476184,36.3865476190476,49.279642857142825,86.27023809523804
Delhi,2022-12-29,177.3929761904761,119.2346031746031,1768.2083333333323,79.66884920634917,65.42861111111107,59.53452380952377
Delhi,2022-12-30,189.38305555555544,121.50861111111102,1767.4630952380942,75.9367063492063,65.40142857142854,52.93809523809521
Delhi,2022-12-31,115.24630952380944,73.36440476190471,1300.9345238095232,50.88916666666663,36.57440476190474,41.78095238095236
Delhi,2023-01-01,159.44892857142847,89.56067460317455,1787.8388888888878,80.9889682539682,62.24039682539679,44.246428571428545
Delhi,2023-01-02,179.1086507936507,107.02567460317454,1846.8626984126975,91.87940476190471,67.87813492063488,41.27499999999998
Delhi,2023-01-03,156.54214285714278,98.32972222222217,1742.7781746031735,79.00916666666662,56.283134920634886,56.061904761904735
Delhi,2023-01-04,173.34464285714276,118.56904761904757,1930.6603174603163,82.29154761904756,63.223333333333294,55.05595238095234
Delhi,2023-01-05,201.05309523809512,120.48547619047612,2097.935317460316,92.02630952380947,64.64111111111107,49.05714285714283
Delhi,2023-01-06,213.88551587301575,134.3741269841269,2081.7365079365068,95.12186507936502,70.00079365079361,49.98690476190473
Delhi,2023-01-07,191.8199999999999,132.42833333333326,2101.1079365079354,81.63107142857139,54.75130952380949,44.51309523809521
Delhi,2023-01-08,202.77591269841255,139.1041269841269,2038.4698412698401,76.27158730158725,64.44182539682537,62.616666666666625
Delhi,2023-01-09,194.935238095238,107.77499999999993,1949.642857142856,98.56527777777772,66.18714285714282,42.53452380952378
Delhi,2023-01-10,172.8522619047618,118.10333333333325,1999.9690476190465,78.93630952380947,48.172261904761875,52.230952380952345
Delhi,2023-01-11,194.0742857142856,118.30059523809517,1855.0392857142845,63.46523809523806,53.37936507936505,79.947619047619
Delhi,2023-01-12,146.70011904761895,98.02821428571423,1586.2976190476181,75.42404761904758,46.945595238095216,44.89404761904759
Delhi,2023-01-13,164.4329761904761,111.94928571428564,1691.4686507936497,70.60107142857139,62.9028571428571,36.23214285714284
Delhi,2023-01-14,126.70071428571423,81.71654761904757,1432.1559523809517,52.927142857142826,35.796309523809505,55.27142857142854
Delhi,2023-01-15,94.47238095238089,59.845833333333296,1510.129761904761,48.42869047619045,33.81523809523808,55.20119047619044
Delhi,2023-01-16,105.27011904761899,70.11428571428567,1505.104761904761,54.84023809523806,39.70964285714283,55.520238095238064
Delhi,2023-01-17,110.5098809523809,72.80964285714282,1671.2809523809512,61.078571428571394,42.37285714285712,62.84761904761901
Delhi,2023-01-18,137.96666666666658,94.45654761904757,1828.4662698412687,77.56130952380948,53.032261904761874,58.97023809523807
Delhi,2023-01-19,158.8024999999999,109.6619047619047,1809.8730158730148,71.36154761904758,56.47511904761902,75.07499999999995
Delhi,2023-01-20,89.89857142857137,60.89214285714282,1288.6202380952373,54.39285714285711,42.96940476190474,41.22499999999997
Delhi,2023-01-21,162.33404761904754,101.23559523809519,1870.5642857142846,88.78702380952376,57.29107142857139,31.0940476190476
Delhi,2023-01-22,181.723492063492,115.82456349206342,1872.6222222222211,84.10309523809518,60.41896825396822,41.46785714285712
Delhi,2023-01-23,169.89353174603164,100.32749999999994,1951.090873015872,93.53436507936503,60.257817460317426,36.5738095238095
Delhi,2023-01-24,158.17833333333326,104.06011904761898,1322.0781746031737,70.11130952380948,44.88408730158727,36.933333333333316
Delhi,2023-01-25,164.3115476190475,113.67333333333328,1615.2833333333326,75.58714285714281,56.26380952380949,44.160714285714256
